run	success	duration	cost	LI__ICGIM_Vmax	LI__ICGIM_Km	LI__ICGLI2CA_Vmax	LI__ICGLI2CA_Km	LI__ICGLI2BI_Vmax	message	x	x0
197	True	15.743555068969727	88.2707190730552	0.9712987594439789	0.5347865631721967	0.1509637095025921	0.0008533937018889796	4.027497974647847	`xtol` termination condition is satisfied.	"[9.71298759e-01 5.34786563e-01 1.50963710e-01 8.53393702e-04
 4.02749797e+00]"	"[3.36459317e+01 1.49642819e-01 1.51853855e-02 4.60065277e-02
 1.82758949e-02]"
201	True	23.863210916519165	88.29565838262394	0.5395669757011154	0.29641315195877305	9.616729114155426	0.00010781867523578115	8.634588934860663	`xtol` termination condition is satisfied.	"[5.39566976e-01 2.96413152e-01 9.61672911e+00 1.07818675e-04
 8.63458893e+00]"	"[7.21737794e+01 1.71569288e-02 5.48153454e+00 1.73090696e-04
 7.14505399e-03]"
157	True	43.304229736328125	88.29621622690802	0.602753560933811	0.331263300170715	0.3181070923537039	0.0005069559724551774	9.46745591823481	`ftol` termination condition is satisfied.	"[6.02753561e-01 3.31263300e-01 3.18107092e-01 5.06955972e-04
 9.46745592e+00]"	"[1.03972881e-05 6.79892504e-01 8.16170494e+00 1.12909363e-04
 1.05593192e-01]"
115	True	23.95691204071045	88.29883229994851	0.5336601961351343	0.29318947651526006	8.207724821752542	0.00017120764203503596	8.692181548213037	`xtol` termination condition is satisfied.	"[5.33660196e-01 2.93189477e-01 8.20772482e+00 1.71207642e-04
 8.69218155e+00]"	"[2.49468410e-05 2.62012812e-04 1.19265044e-03 3.00079897e+03
 2.41504488e-01]"
137	True	15.141531467437744	88.30003192156131	0.5174915338171324	0.283933832462291	0.644889218145453	0.0013477843770958735	9.668950657979778	`ftol` termination condition is satisfied.	"[5.17491534e-01 2.83933832e-01 6.44889218e-01 1.34778438e-03
 9.66895066e+00]"	"[6.63816901e-05 1.75572635e-02 5.16417241e+00 8.13427630e-04
 8.04652405e-02]"
94	True	18.74352264404297	88.31071585025407	0.48045682011441615	0.263667818355265	9.810319681318637	0.00010264661891015778	8.813599858209527	`xtol` termination condition is satisfied.	"[4.80456820e-01 2.63667818e-01 9.81031968e+00 1.02646619e-04
 8.81359986e+00]"	"[1.39892700e-05 2.84222326e-03 1.48728435e-01 1.18492446e-01
 7.93221679e-02]"
22	True	18.4575412273407	88.31827343208872	0.49055230347357154	0.26911115828002574	0.34646319619030486	0.00030433998662003734	5.87823443442599	`xtol` termination condition is satisfied.	"[4.90552303e-01 2.69111158e-01 3.46463196e-01 3.04339987e-04
 5.87823443e+00]"	"[6.77947542e+00 1.66508851e-03 4.52839109e-02 4.25352277e-02
 1.42605894e-02]"
98	True	17.38129758834839	88.32047593645348	0.6686503645480653	0.3701346918032123	0.937422161533486	0.0007660530526265492	3.507023258627325	`ftol` termination condition is satisfied.	"[6.68650365e-01 3.70134692e-01 9.37422162e-01 7.66053053e-04
 3.50702326e+00]"	[0.29085247 0.05139288 0.00791202 0.00446898 0.75066429]
174	True	25.593137502670288	88.33232198124563	0.6273706870825392	0.3450411308645718	3.11285343542613	0.0023061779461774116	3.5368140072870062	`xtol` termination condition is satisfied.	"[6.27370687e-01 3.45041131e-01 3.11285344e+00 2.30617795e-03
 3.53681401e+00]"	"[7.04569554e-05 4.31951077e-01 3.06839265e+00 4.25748158e+00
 6.37218637e-01]"
11	True	11.427903652191162	88.33252535358206	0.5493587407329593	0.3027446168026693	8.604676238749727	0.00010315873865707655	3.7568156544362385	`xtol` termination condition is satisfied.	"[5.49358741e-01 3.02744617e-01 8.60467624e+00 1.03158739e-04
 3.75681565e+00]"	"[3.77906767e+00 7.59550826e-03 5.41873360e-01 4.20261077e-04
 8.53480881e-01]"
204	True	13.453546047210693	88.34328808807835	0.5883444994291511	0.3228744050792866	9.55260493687747	0.00010923590919555109	4.664150567367286	`xtol` termination condition is satisfied.	"[5.88344499e-01 3.22874405e-01 9.55260494e+00 1.09235909e-04
 4.66415057e+00]"	[0.00859861 0.00551251 0.36953926 0.63758585 0.40331082]
101	True	6.528412103652954	88.36113264686081	0.4078846131406311	0.22449983618129724	2.5017691145211565	0.0006545542124680406	5.3763370390002025	`xtol` termination condition is satisfied.	"[4.07884613e-01 2.24499836e-01 2.50176911e+00 6.54554212e-04
 5.37633704e+00]"	"[1.53778536e-01 1.56617544e-01 3.23784502e-04 4.17381244e+02
 8.28786113e+00]"
99	True	8.3113853931427	88.36368298413848	0.7256743333034807	0.3997337743089193	4.290613171862632	0.0010961639178848693	2.0531836458054724	`xtol` termination condition is satisfied.	"[7.25674333e-01 3.99733774e-01 4.29061317e+00 1.09616392e-03
 2.05318365e+00]"	"[2.69495584e+01 9.39326177e-03 2.20834151e-01 2.90027156e-01
 1.87775873e-01]"
106	True	21.008162021636963	88.36437780411065	0.682441429756128	0.37538059288748976	0.2640707282568138	0.0022626398319248913	3.86908243800311	`ftol` termination condition is satisfied.	"[6.82441430e-01 3.75380593e-01 2.64070728e-01 2.26263983e-03
 3.86908244e+00]"	"[1.74807080e+01 4.95971031e-04 3.14999414e-01 1.50073143e-02
 8.12344985e-03]"
25	True	16.523218631744385	88.39308203050958	0.35234578122348964	0.19285096147613173	1.2214633006082594	0.00016837095280325322	6.1037067401387075	`xtol` termination condition is satisfied.	"[3.52345781e-01 1.92850961e-01 1.22146330e+00 1.68370953e-04
 6.10370674e+00]"	"[3.18447470e-05 5.65914062e-02 9.18530988e+00 8.01186978e-02
 1.62414055e-04]"
207	True	10.971014022827148	88.3961201830436	0.6326852300769311	0.3487075271549701	3.426807175188235	0.004721131941187834	2.079498509041078	`xtol` termination condition is satisfied.	[0.63268523 0.34870753 3.42680718 0.00472113 2.07949851]	"[6.17511746e-04 3.72873377e-01 9.92115545e-01 1.12001204e+00
 8.81897902e-05]"
161	True	11.545434951782227	88.4221462345829	0.46150394365559044	0.2530388428055973	0.0819152696413385	0.0006697954370223369	6.620986923383751	`xtol` termination condition is satisfied.	"[4.61503944e-01 2.53038843e-01 8.19152696e-02 6.69795437e-04
 6.62098692e+00]"	"[9.73419871e+01 7.35930225e-03 3.81575636e-01 4.24763072e-04
 3.28620686e+00]"
178	True	7.99186110496521	88.42466906526391	0.7295772562053809	0.4030347868415193	0.5150560521105937	0.003442958432304276	2.4419519146727593	`xtol` termination condition is satisfied.	[0.72957726 0.40303479 0.51505605 0.00344296 2.44195191]	[8.89880501 0.09040057 0.03739014 0.01293809 0.00935143]
92	True	11.255245685577393	88.43128550186908	0.3383093414834748	0.18442823256224927	0.7326272455512945	0.000256998947649072	7.442321131738326	`xtol` termination condition is satisfied.	"[3.38309341e-01 1.84428233e-01 7.32627246e-01 2.56998948e-04
 7.44232113e+00]"	"[1.37056509e-04 2.33276195e-01 4.74401011e-02 3.78304290e-04
 6.49563125e-02]"
132	True	13.84027886390686	88.44485172210547	0.5296438060567012	0.291709443797267	5.179439815574649	0.05461664513138365	5.263077523128389	`xtol` termination condition is satisfied.	[0.52964381 0.29170944 5.17943982 0.05461665 5.26307752]	"[1.25639947e-05 2.25361271e-03 2.57124489e+00 4.29597217e+03
 1.79284904e+00]"
102	True	13.449015378952026	88.45415949324004	0.4150964485256074	0.22884330407675535	5.014446658944788	0.028481099469880915	5.8091636821997925	`xtol` termination condition is satisfied.	[0.41509645 0.2288433  5.01444666 0.0284811  5.80916368]	"[2.87140176e-04 2.22823727e-01 2.18691898e+00 9.08119717e+00
 2.66852401e-02]"
119	True	30.173717260360718	88.4710490784511	0.48516521332042906	0.26579070523703546	7.9988002761470485	0.0006456174890300404	1.7705036037934958	`xtol` termination condition is satisfied.	"[4.85165213e-01 2.65790705e-01 7.99880028e+00 6.45617489e-04
 1.77050360e+00]"	"[1.08671765e-05 3.61300111e-01 6.00546346e+00 1.06027000e+02
 4.89493622e-02]"
163	True	13.019386291503906	88.54342394814087	0.3261103429474686	0.1784618486409466	0.053623350385856985	0.0003136927067784324	4.648992573336036	`xtol` termination condition is satisfied.	"[3.26110343e-01 1.78461849e-01 5.36233504e-02 3.13692707e-04
 4.64899257e+00]"	"[1.25766935e-02 2.68526575e-02 7.70314140e-04 1.30960992e+01
 6.62133343e+00]"
189	True	14.391315937042236	88.55251063398735	0.42257630553608416	0.23177719391680454	1.4530874750148297	0.009487494561998567	2.5808146308681224	`xtol` termination condition is satisfied.	[0.42257631 0.23177719 1.45308748 0.00948749 2.58081463]	"[4.20433682e+00 2.25189487e-04 3.39827374e+00 5.44754135e-01
 1.97353210e-01]"
194	True	11.663795948028564	88.56966742281342	0.5384244754329165	0.2961732881657177	0.5682292013808415	0.0009270561709130549	1.3117544109657902	`xtol` termination condition is satisfied.	"[5.38424475e-01 2.96173288e-01 5.68229201e-01 9.27056171e-04
 1.31175441e+00]"	"[1.40634561e-03 2.53688251e-01 8.68941750e+00 2.86275365e+01
 5.46379370e-02]"
46	True	14.906936883926392	88.62309436926972	0.39311586845200336	0.21514832334767753	1.9334752006682459	0.0005116687845679467	1.245386836232844	`xtol` termination condition is satisfied.	"[3.93115868e-01 2.15148323e-01 1.93347520e+00 5.11668785e-04
 1.24538684e+00]"	[0.13555541 0.02987737 0.72956076 0.02739302 0.00901569]
216	True	15.563141822814941	88.6908865604451	0.24495879012125574	0.13361611159739778	1.4784907890350918	0.001474077508023658	3.4542765869445815	`xtol` termination condition is satisfied.	"[2.44958790e-01 1.33616112e-01 1.47849079e+00 1.47407751e-03
 3.45427659e+00]"	"[9.22871529e-05 2.37288051e-03 3.28539087e-04 6.88674015e-04
 1.35526933e-01]"
205	True	8.928993940353394	88.69894390035051	0.2515586988582775	0.1371883761251946	0.8780756410668785	0.0005934007332053548	2.454369449452512	`xtol` termination condition is satisfied.	"[2.51558699e-01 1.37188376e-01 8.78075641e-01 5.93400733e-04
 2.45436945e+00]"	"[7.23350067e-02 6.23540742e-02 5.68976849e-02 3.01781711e-04
 1.09195409e+00]"
3	True	12.46944284439087	88.70224798505129	0.3419783546022908	0.18802862362940234	1.7851845921674172	0.002623554412782995	1.2643975832587753	`xtol` termination condition is satisfied.	[0.34197835 0.18802862 1.78518459 0.00262355 1.26439758]	"[2.84081058e-04 6.49212780e-02 6.42676234e+00 2.52426220e-03
 7.85384879e-02]"
195	True	11.860427618026733	88.7026207269359	0.4078131838740942	0.22325216026778422	1.0182491900629642	0.009760513946950282	1.3727308235266462	`xtol` termination condition is satisfied.	[0.40781318 0.22325216 1.01824919 0.00976051 1.37273082]	"[1.88293597e-04 5.51461356e-01 4.61122800e-01 2.98420941e+00
 8.44461460e+00]"
146	True	10.84130072593689	88.7843355644083	0.27883361382444743	0.15209659077557725	1.1524885396272637	0.0011693966160808474	1.7239882940435347	`xtol` termination condition is satisfied.	"[2.78833614e-01 1.52096591e-01 1.15248854e+00 1.16939662e-03
 1.72398829e+00]"	[0.00545745 0.00061745 0.52110163 0.00485247 0.01498151]
249	True	18.592862606048584	88.79438909920206	0.2758385870691961	0.15053933298102223	0.16374626525530195	0.002873951397746006	3.209189378612878	`xtol` termination condition is satisfied.	"[2.75838587e-01 1.50539333e-01 1.63746265e-01 2.87395140e-03
 3.20918938e+00]"	[0.03679485 0.00067586 0.16887419 0.15264633 0.0129117 ]
61	True	10.914473295211792	88.9466640965096	0.24280413464172865	0.13245093253490559	0.8807374064102048	0.009983491284373758	1.371468695499062	`xtol` termination condition is satisfied.	[0.24280413 0.13245093 0.88073741 0.00998349 1.3714687 ]	"[1.30090969e+01 5.81653649e-03 6.97117167e+00 2.81071162e-01
 2.05803244e+00]"
239	True	4.694077253341675	436.43184300587575	0.44131419044436043	0.2785800624626221	0.0010476726327606363	0.0011006676157849797	0.029046876425804804	`xtol` termination condition is satisfied.	[0.44131419 0.27858006 0.00104767 0.00110067 0.02904688]	"[1.34076943e+01 1.85547638e-01 5.86815924e-03 3.62817543e-03
 5.07190834e-03]"
114	True	10.402817487716675	453.9829341685732	0.003087581891117878	0.0003087555611556132	0.0011375175096376875	0.0018107334018196272	0.1497582501287013	`xtol` termination condition is satisfied.	[0.00308758 0.00030876 0.00113752 0.00181073 0.14975825]	[0.00224043 0.00015186 0.00159291 0.00413415 0.13837653]
